"target","fips","samplesize","p1","p2","p3","p4","p5","p6","p7","p8","cverror1","cverror2","cverror3","cverror4","cverror5","cverror6","cverror7","cverror8","MSEout1","MSEout2","MSEout3","MSEout4","MSEout5","MSEout6","MSEout7","MSEout8","MSEoutSA","MSEttest1","MSEttest2","MSEttest3","MSEttest4","MSEttest5","MSEttest6","MSEttest7","MSEttest8"
4,473,16,0.8819,0.3846,"0.8939","0.0568","0.8939",0.8939,0.9898,0.8331,9917.61213283707,1354.12074151689,2535.23756757922,1354.12074151689,6743.390722489,6743.390722489,12185974540713304,8527.96605211891,7477.88925314733,5577.8370093338,5745.94566914319,5807.13659332185,5745.94566914319,5745.94566914319,39574508535582824,5786.59678107481,6166.99726629202,1.33550087695244e-06,8.03354737996023e-09,0.00290918856086065,5.25790224889336e-05,0.00290918856086065,0.00290918856086065,1.67268013757468e-104,0.0359901825894008
4,473,32,9e-04,1e-04,"0.0011","0.0044","4e-04",4e-04,1,0,-1131.16109166416,-366.055936704568,-517.69794875604,-141.356065302772,-485.899842634373,-485.899842634373,97556870593214384,-905.089049496072,5993.12601294907,6295.83058651698,6061.05349301224,6217.85139683039,5887.87088329972,5887.87088329972,65744969676229032,5863.73231275935,6523.15368991827,0.0047171776817309,0.000828799292560522,3.09106705014591e-09,1.22485742609703e-05,2.48511874701055e-16,2.48511874701055e-16,5.87608355609653e-86,2.29774283555822e-05
4,473,64,0,0,"0","0","0",0,1,0,-1995.43591334621,-186.511528148854,-986.973814412597,-2072.86560835601,-2072.86560835601,-2072.86560835601,84041879278583296,-1997.32244185723,5428.07064804733,6275.02225695218,6130.0291939878,6130.0291939878,6130.0291939878,6130.0291939878,257607929891010016,5446.60797403163,6609.22599849836,1.0862863723706e-09,0.0030957742640852,0.0014043160207922,0.0014043160207922,0.0014043160207922,0.0014043160207922,9.99853688802866e-86,2.75505550678544e-10
4,473,128,0,0,"0","0","0",0,1,0,-938.027162058062,153.706488595705,-349.907568850597,-175.145540968397,-162.638006456871,-162.638006456871,39663926422032640,-911.822173474116,5082.49936804456,5921.62307426326,5709.74980537517,5545.08940937774,5545.08940937774,5545.08940937774,71563982053700624,5093.09797789604,5995.66579856276,3.769783670686e-14,0.256615298578759,8.68211734956021e-05,5.51945637335233e-07,5.51945637335233e-07,5.51945637335233e-07,2.14117490055349e-95,9.60832681623186e-15
4,473,256,0,0,"0","0","0",0,1,0,-1268.99244239421,-345.310491633515,-690.319694095419,-301.360079760662,-690.319694095419,-690.319694095419,1.31163118774711e+20,-1258.84980240341,5529.0700203818,5889.78417831331,6113.66995719132,5889.78417831331,6113.66995719132,6113.66995719132,1.12031648410227e+20,5531.66402272979,6396.7578987483,4.87950295079045e-08,1.09436688182711e-06,0.0577627790499361,1.09436688182711e-06,0.0577627790499361,0.0577627790499361,1.03655512809416e-88,3.9148549842417e-08
4,474,16,0.9218,0.1433,"0.771","0.1433","0.771",0.771,0.9898,0.861,-2520.69161756445,-1937.58668401535,-2186.35973184795,-1131.04774256054,-497.390842343628,-497.390842343628,9244248175527.36,-3822.38603132546,12694.1636417274,14440.8650480475,14268.7410920961,14440.8650480475,14268.7410920961,14268.7410920961,3966997270112.84,11634.9085656821,18139.9252011043,5.04335469871512e-11,2.84378649454161e-36,1.51896694694742e-23,2.84378649454161e-36,1.51896694694742e-23,1.51896694694742e-23,3.81908178726724e-95,3.86369941966425e-17
4,474,32,1e-04,0,"0","0","0",0,1,2e-04,-2795.498641131,-986.858931363611,-2251.50794481349,-1019.25972618431,-1258.0754242101,-1258.0754242101,9208885454700902400,-2823.07920721528,11375.7962897948,15128.4411055827,14803.593050714,17637.4308358081,14803.593050714,14803.593050714,1.82518233173258e+21,11359.5165956883,19229.0764587933,1.62533520485341e-24,3.21294840262281e-38,7.20854427514093e-27,5.6033406546346e-10,7.20854427514093e-27,7.20854427514093e-27,5.63509463459749e-96,1.97834649846575e-25
4,475,16,0.2375,0.4669,"0.2769","0","0.4184",0.4184,0.9898,0.3519,-1735.60927270962,-1036.84839034742,-958.254911370152,-948.687418900753,-1608.77377371147,-1608.77377371147,6.21240905527524e+20,-1423.87890667863,1918.82659368238,2521.15153888544,2584.78382230592,2535.23757817682,1983.34247328052,1983.34247328052,36847422234050404352,1820.67998382461,2997.7403431908,3.89629820294006e-21,3.81721447416792e-12,5.59386151310954e-13,1.26097488463131e-25,8.28310501125358e-48,8.28310501125358e-48,2.09737645466055e-92,2.09320304555463e-33
4,475,32,0,0,"0","0","0",0,1,0,-774.675751457508,-640.774906310541,-664.808917720131,-823.491979586732,-1002.83435382336,-1002.83435382336,317297435767.678,-1050.80145470466,1283.92816854517,2588.57779114563,2224.76664923087,2536.43925807549,1993.97111704955,1993.97111704955,2186125662566899968,1420.36998026723,3127.28166456438,4.08327736030398e-46,1.3992735082719e-27,2.74322733053548e-58,2.28740637872957e-25,2.80091387428768e-56,2.80091387428768e-56,1.81391230537882e-87,2.83860594480927e-47
4,475,64,0,0,"0","0","0",0,1,0,-2305.14944396254,-1290.83093626879,-1121.82544996288,-814.50095070752,-1268.61746994828,-1268.61746994828,4431380897751058432,-2280.41427604881,1170.21903813133,2352.49660201658,2352.49660201658,2588.95870792597,2070.96889559472,2070.96889559472,12590576790072420,1180.22679228747,3207.63217749721,3.58397575883975e-57,1.76907666519645e-43,1.76907666519645e-43,5.02730146406549e-28,7.72187838373459e-58,7.72187838373459e-58,7.41676566961201e-97,1.85077494434001e-58
4,475,128,0,0,"0","0","0",0,1,0,-1259.44115560153,-422.667295808485,-657.045805495211,-319.067447836577,-727.590466267118,-727.590466267118,1983524463362044928,-1280.82945099878,1093.18472354211,2528.56407162951,2490.40256129089,2528.56407162951,2209.98092598057,2209.98092598057,3116530070139208704,1099.76206211868,3454.58287518548,2.25520880153468e-57,1.08324905773898e-41,2.94925222587783e-55,1.08324905773898e-41,1.88465478391476e-55,1.88465478391476e-55,8.83409964606928e-96,4.043607140839e-58
4,475,256,0,0,"0","0","0",0,1,0,-1402.87911645151,-617.255849115441,-606.821037963768,-380.767017387165,-790.753955220291,-790.753955220291,4582960364414062592,-1406.1963282433,1120.06171912937,2468.18421682904,2468.18421682904,2730.30465019858,2206.09398262517,2206.09398262517,181887328132779616,1121.68940629863,3385.88702917892,4.12887608184898e-55,4.8892277495244e-46,4.8892277495244e-46,1.39528032917216e-30,1.92933715754458e-57,1.92933715754458e-57,3.93524116854438e-89,1.56582331308571e-55
4,476,16,0.9786,0.9827,"0.9977","0.998","0.9102",0.9102,0.9827,0.9891,-17567.4060823241,-24884.1233396061,-31874.7090314509,15442.7435894575,-38934.7082867756,-35596.9628864619,2104650098419424768,-15405.7052635053,189147.626742308,279557.384073567,234705.356554113,218744.559651489,162450.852697857,162450.852697857,1.8943904895418e+21,187481.798197817,235708.053722185,1.48013821840848e-06,1.31861034407827e-14,0.658635368586253,2.82040392916645e-09,6.71103118608873e-35,6.71103118608873e-35,9.98311846051047e-99,4.63792728016974e-07
4,476,32,0,0,"0","0","0",0,1,0,-31755.0089496188,-88102.779557565,-91858.5771133732,-91858.5771133732,-94974.9780947041,-90398.7055352532,4.28415693965902e+21,-32135.9250509733,169177.008303573,286491.64926865,193509.907833654,170900.538608803,170900.538608803,158982.099411553,1.06432236717669e+22,168890.471048497,246556.230778802,1.64066290949118e-12,9.63278212004816e-13,1.58764401557895e-33,2.61555208542289e-33,2.61555208542289e-33,1.07648165556573e-25,1.78657360759692e-91,1.20212192772582e-12
4,476,64,0,0,"0","0","0",0,1,0,-73452.4238251921,-37706.7870833675,-72596.5353950736,-70955.2291461969,-72596.5353950736,-74124.46992459,3.60289307299195e+21,-73470.1110270175,191003.179991272,192114.444072853,171074.876230152,170993.200527959,171074.876230152,171074.876230152,2.18365965898713e+21,190943.822626651,243253.895495334,9.87883338571153e-07,7.84093140526063e-18,1.41906992892428e-17,5.51408046440509e-31,1.41906992892428e-17,1.41906992892428e-17,2.86791374305499e-93,9.49362748250048e-07
4,476,128,0,0,"0","0","0",0,1,0,-117677.509734194,-88853.4035076721,-114954.463034749,37101.7195128858,-114954.463034749,-114954.463034749,1.26269639359009e+22,-117668.995498895,165155.18968687,187248.009710669,167820.708066476,260942.387479452,167820.708066476,167820.708066476,3.10952372949672e+21,165194.98392827,244918.287172507,1.62949059592072e-12,7.92311215193223e-20,1.76220863311564e-18,0.177419564736293,1.76220863311564e-18,1.76220863311564e-18,2.83340465316794e-96,1.66108944321762e-12
4,476,256,0,0,"0","0","0",0,1,0,-69761.0212380388,-63751.1579193184,-55631.4592455368,-63751.1579193184,-55631.4592455368,-68358.220729009,5.60678439819785e+22,-69779.5720511535,144424.221035581,152588.063980895,155765.785257332,152588.063980895,155765.785257332,150331.08635257,2.6984128507671e+22,144424.493810399,210992.158973859,2.41343064070681e-16,4.28163806097469e-26,9.5322594641998e-15,4.28163806097469e-26,9.5322594641998e-15,1.64949703581689e-16,2.52325505161315e-78,2.34935085607463e-16
4,477,16,0.7838,0,"0.6646","0","0.5654",0.5654,0.9898,0.7325,-19464.4374712445,-2744.46244026263,-5474.99414467538,-3683.69907323546,-5438.56384230845,-5438.56384230845,59124706584877.7,-16651.7056768247,12898.8348808323,16460.7845911995,15004.0203346286,17953.4355559648,15915.6105180585,15915.6105180585,19786132686950548,12202.8391914589,23268.5244463483,2.85389990348078e-17,3.42217184147275e-52,1.70769294874773e-41,1.79980271364782e-38,3.45886375161855e-48,3.45886375161855e-48,1.28790406916011e-85,1.89166151951675e-20
4,477,32,0,0,"0","0","0",0,1,0,-13363.5506387713,1241.43222014837,-2300.56286789622,1241.43222014837,2540.50091420989,2540.50091420989,1.64845540564741e+20,-13123.9919617168,8084.32007478727,17554.4527429868,14869.8149276033,17554.4527429868,14949.6505592066,14949.6505592066,2.57588285335193e+21,7935.20956197153,21936.0391411863,6.02506696082737e-43,3.13684834237953e-23,5.41962744470442e-43,3.13684834237953e-23,6.82437510939902e-22,6.82437510939902e-22,2.58095908593871e-91,1.47187807508472e-44
4,477,64,0,0,"0","0","0",0,1,0,-26744.1945142201,-10575.3445684575,-14226.7147755544,-10575.3445684575,-14187.4879163259,-14187.4879163259,8.52628757186586e+21,-26721.4415613227,7140.91254094319,16144.9415870186,14991.1426000331,17836.3210744552,15571.2131846022,15571.2131846022,6.45977294401387e+20,7130.8547537409,21952.9688260443,3.86037536881123e-54,4.07292949653558e-49,2.18684948387502e-37,5.44100764075299e-29,4.76690947124267e-16,4.76690947124267e-16,3.45337200244775e-82,1.10213589691482e-54
4,477,128,0,0,"0","0","0",0,1,0,-12518.4101957569,-4833.11281582876,-5790.64649252462,-4833.11281582876,-5790.64649252462,-5790.64649252462,2.22255297988035e+20,-12454.3522938654,7421.44212161103,16321.4262710963,15131.3240431179,16321.4262710963,15131.3240431179,15131.3240431179,6.719775486407e+19,7411.38827743439,22284.3472297339,3.49325699499746e-50,8.10114407152523e-52,3.43163391457314e-42,8.10114407152523e-52,3.43163391457314e-42,3.43163391457314e-42,5.72394313256622e-87,1.78570881330387e-50
4,477,256,0,0,"0","0","0",0,1,0,-27222.6684121796,-11416.4469765262,-15158.3967986674,-9244.75140891076,-15158.3967986674,-15158.3967986674,30283574799520722944,-27232.5081326633,6861.25172833403,16750.1716759062,15898.6197007834,18568.6868955819,16831.5624003291,16831.5624003291,53723210075099316224,6859.93286652456,22755.3652297671,1.39997585041982e-54,1.1766871408616e-48,1.14767885014972e-35,2.20663770600334e-29,4.26773420717053e-14,4.26773420717053e-14,1.06986932063199e-92,1.0858584237623e-54
4,478,16,0.9349,0.6565,"0.6565","0.6565","0.6565",0.6605,0.9898,0.8667,-2346.10886219201,-741.564009116665,-1224.94712659009,-1202.97326018873,-1202.97326018873,-1268.29746086675,27972303771097.7,-1768.04887317119,3752.70686824153,1999.79168667407,1999.79168667407,1999.79168667407,1999.79168667407,2128.32064411787,2616119193971324928,3009.38114623741,2342.06075633239,1.03359069257409e-17,6.73176959240304e-09,6.73176959240304e-09,6.73176959240304e-09,6.73176959240304e-09,0.0100965955147066,1.70670196368188e-91,2.90795087292669e-07
4,478,32,3e-04,1,"0","0.0022","1e-04",1e-04,1,0,765.177540627796,403.363380982783,368.246091301438,820.455565834238,123.374441412519,620.757086931662,506847300928126080,482.835361242389,2378.07146049734,2722.16460604535,2289.26970424753,2744.92594996352,2134.53216836269,2134.53216836269,4578425959469.13,2307.00546166759,2474.19112278457,0.228954759256905,6.62115772471407e-17,1.30761524240541e-20,0.0108166322181461,6.79302664254743e-09,6.79302664254743e-09,9.90219641021625e-118,0.0187091809618444
4,478,64,2e-04,1,"1","0","0",0,1,0,134.347859602475,-63.0965526210002,0,3829.68382172864,241.887574679247,249.885959630264,203078180891807040,145.41761470357,1850.05434299201,2525.17590697297,2233.78994629018,1958.64565606091,1858.47399267794,1858.47399267794,88806309954279936,1829.89417280634,2233.78994629018,1.39028727430201e-10,1.89171206425432e-20,NA,0.000317775674403474,1.13998340631917e-11,1.13998340631917e-11,9.42364661420894e-87,2.16931767310803e-13
4,478,128,0,1,"1","0","0",0,1,0,-534.468476636404,93.1585385536105,0,-211.12056905973,-169.826668502302,-118.586677931011,15472861011172336,-544.289868817619,1992.60868907598,2588.55478952897,2401.93401926742,2111.77847303559,2026.04753804932,2037.15443948702,30003323814241820,1978.27514768258,2401.93401926742,3.10917442202102e-08,4.08767880968423e-10,NA,0.000948544376542249,4.00337148236513e-09,5.62183444547068e-14,3.57028324229258e-80,4.15219297820473e-09
4,478,256,0,1,"1","0","0",0,1,0,-553.639143372357,-63.2545855110311,0,-293.64027494626,-293.64027494626,-293.64027494626,35741621670977580,-543.015784117553,1873.01299637207,2513.96592877701,2292.48806702484,1960.286187509,1960.286187509,1960.286187509,94802700053742224,1869.8645125707,2292.48806702484,2.89468541404121e-12,4.81487095917918e-13,NA,5.00328354978951e-08,5.00328354978951e-08,5.00328354978951e-08,6.65054258545924e-87,1.07815632696237e-12
4,479,64,0,0,"0","0","0",0,1,0,-44454.4181310692,19789.1807338179,19789.1807338179,-10587.8923809683,19789.1807338179,17940.5605344731,1.40851186418021e+21,-44584.7176783588,30688.1334928331,69371.7723103151,69371.7723103151,85132.011214633,79059.5445809063,79059.5445809063,3.45601919760618e+20,30672.0434321901,94069.8682517989,3.55564871742609e-48,4.80175411975953e-34,4.80175411975953e-34,6.78939030865609e-19,9.96676721077293e-40,9.96676721077293e-40,6.63333982364141e-87,2.47036504261976e-48
4,479,128,0,0,"0","0","0",0,1,0,-49186.0815994726,-13638.5428616175,-13638.5428616175,-14396.8030861611,-13638.5428616175,-16593.7178348354,1.1367889187089e+22,-49174.3281069838,28712.6210661008,65812.2012761815,65812.2012761815,75059.0905581468,69711.0127829517,69711.0127829517,5.87964210892063e+21,28697.2488716377,90112.7915059379,2.40903562383184e-49,4.48494236394312e-38,4.48494236394312e-38,2.68451211639741e-42,6.40568030668661e-25,6.40568030668661e-25,1.84457606432738e-84,1.99617978759423e-49
4,480,16,0.0682,0.047,"0.0595","4e-04","0.0595",0.0595,0.9898,0.2095,-1448.94543354028,-1521.544549879,-1670.61139897247,-387.171262200263,-1456.8371113146,-1456.8371113146,870136343021.319,-1480.02295230928,6299.08111873296,7637.08288441101,6652.10741562093,8295.3882138832,6652.10741562093,6652.10741562093,2193673199649.16,6183.90963877831,10123.0429984754,9.00081465631549e-18,1.30514663221656e-22,4.18838040698397e-34,1.57149675865946e-13,4.18838040698397e-34,4.18838040698397e-34,4.33820231311431e-109,1.02971132486433e-19
4,480,32,8e-04,2e-04,"0","0","0",0,1,1e-04,-4118.79148421062,1189.91562159097,-459.909116446084,2561.17939432353,-2098.51130880998,-2098.51130880998,1.54023139478989e+20,-4097.85637767995,4795.63124006409,7540.5725229709,6921.33012846523,10578.7769411006,6239.71946023447,6239.71946023447,4396548660701444608,4656.38205779911,10462.742955982,2.2970778766792e-27,6.52353103883998e-21,3.50004591274468e-32,0.0362584657413897,2.36851995294339e-40,2.36851995294339e-40,1.20462232097014e-80,1.51342865585948e-29
