"target","fips","samplesize","MSEout_OW","MSEout_OW_pos","MSEout_CWM","MSEout_SA","p_OW","p_OW_pos","p_CWM"
1,75,20,99561.536031081,73082.3015573498,46975.5625,53629.2395833333,1e-04,0,"0"
1,75,24,24031.9127134758,19664.2581269217,18961.4583333333,18086.2407407407,0,0,"0"
1,75,28,17404.4803298116,17498.5136560667,16257.8984375,15935.6284722222,0,0,"0"
1,76,28,257866.003677193,204428.289503232,476087.125,586526.090379009,0.8066,0.9101,"0.3668"
1,77,20,40.0607501949472,33.1764705882353,44.202614379085,39.5341176470588,0.1892,0.161,"0.0141"
1,77,24,35.2983331060091,32.7692307692308,36.2905982905983,35.1107692307692,0.0982,0.1052,"0.0294"
1,77,28,26.1517175590235,15,12.1851851851852,15.6844444444444,6e-04,0.0117,"0.0014"
1,78,12,44289.0003488792,4241.78295740202,4975.421875,6337.43518518518,0.8911,0.24,"0.7497"
1,78,16,15950.3794634929,7030.90080198019,5636.703125,7299.31388888889,0.9405,0.4385,"0.4457"
1,78,20,4171.85894317828,1497.38498782964,2887.1171875,3380.00694444444,0.3094,0.0112,"1e-04"
1,78,24,1302.85533703592,1829.04744603551,2130.24074074074,3053.85648148148,0.0085,0,"0.009"
1,79,12,9281.44449311293,2643.37987440867,2639.15364583333,3589.90162037037,0.9883,0.9906,"0"
1,79,16,2986.83808915781,3160.49728059401,3901.08333333333,3456.84583333333,0.6607,0.7146,"0.5619"
1,79,20,1425.29206560864,1556.99675079032,1622.0825,2029.63888888889,0.3332,0.7633,"2e-04"
1,80,12,21462.4325687106,12200.716477285,11799.8148148148,17359.9340277778,0.9979,0.9964,"0.993"
1,80,16,21880.368773974,14645.6365563564,15101.18125,20691.0305555555,0.9962,0.9576,"0.737"
1,80,28,1427.95193104962,1121.5668983889,1733.6953125,2121.48958333333,0.1524,0.0099,"1e-04"
1,81,12,25164.8757306617,24094.2082854544,28097.9305555556,30153.5138888889,0.9923,0.981,"0.5697"
1,81,20,51663.7999848355,16604.2597012451,17225.80078125,16128.9791666667,0.447,0.3157,"0.009"
1,81,24,20419.3268151296,9200.43494499296,8668.85185185185,9678.14583333333,0.237,0.1165,"0.1083"
1,81,28,18841.5579442845,12574.999674896,11967.9166666667,13459.0729166667,0.9775,0.0082,"6e-04"
1,82,12,1551.6162109823,1627.68477263477,1537.9575,1617.712,0.9872,0.6738,"0.2829"
1,82,16,1697.18982673663,1702.09782089454,1647.75595238095,1732.79428571429,0.7346,0.1679,"0.0183"
1,82,20,2020.03245919489,1119.26465627849,971.450980392157,729.750588235294,0.2742,0.3503,"0.0584"
1,82,24,276.082796639188,258.724454516331,255.120192307692,275.658461538462,0.4515,0.3713,"0.467"
1,82,28,163.034948176816,128.904973334497,135.765432098765,129.097777777778,0.4133,0.6732,"0.3433"
1,83,12,3630.42926059292,5092.10853135235,6122.5125,6256.9296,0.959,0,"0.0075"
1,83,16,31488.0872731419,906.809523809523,1248.7619047619,1824.81714285714,0.0067,0.0027,"2e-04"
1,83,20,4524.81384235839,535.411764705882,575.673202614379,620.955294117647,0.0064,0.0022,"0"
1,84,12,188.102386681829,213.18563410147,235.2175,215.696,0.3072,0.341,"0"
1,84,20,167.514243550447,230.314791910679,224.220588235294,209.134117647059,1e-04,2e-04,"0"
1,84,24,44.313630394471,26.9649243267033,27.2211538461538,27.6461538461538,0,0,"0"
1,84,28,26.8359121759884,20.9901644943202,15.3541666666667,13.4933333333333,0,0,"0"
1,85,12,2808694.20263801,546590.926426875,498310.79076087,509124.13487134,0.9923,0.0844,"0"
1,85,16,2180445.85059517,664493.182871907,596836.180921053,610240.294307196,0.9999,0.9966,"0.9661"
1,85,20,181056.142879886,414744.358836956,308045.466666667,206942.492517007,0.8345,0.5574,"0.78"
1,85,24,31078.6985877351,NA,14622.5858585858,33831.827458256,0.5634,NA,"0"
1,85,28,4798.26287403347,NA,12740.2222222222,23071.0466472303,0.0756,NA,"2e-04"
1,86,12,432741.446117857,109996.260869565,68227.5054347826,62553.7080745341,0.9966,0,"0"
1,86,20,131769.16391052,111986.302046857,49640.2373333334,55060.3115646258,0.1834,0.0898,"0.1805"
1,86,24,5194.13065053826,6139.81268716622,6027.48295454545,7400.10946196661,0.4303,0.0378,"0.0014"
1,86,28,2318.54323881167,2940.86656917914,2700.91964285714,3308.45189504373,0.4905,0.0271,"0"
1,87,16,2574.53345269127,3136.51058428608,2883.57671957672,3304.93904761905,0.6039,0.0821,"0.0211"
1,87,20,6562.21719530129,4403.74308547949,3082.25490196078,2933.31294117647,1e-04,0.023,"1e-04"
1,87,24,661.511844438136,894.689627031122,640.709401709402,982.698461538462,0.2127,0.3043,"0.1056"
1,87,28,500.275733492218,954.30281055975,697.222222222222,954.048888888889,0.1321,0.148,"0.0067"
1,88,16,86.7021347321162,175.052631578947,363.502923976608,448.534736842105,0.0314,0.1177,"0"
1,88,24,23.3747778200512,16.7272727272727,10.2954545454545,8.73454545454545,8e-04,0,"0"
1,88,28,27.1422026833708,21,9.72321428571429,10.3657142857143,0,0,"0"
1,89,12,2556.73144390328,2242.92,2030.11,2327.4144,0.9704,0.8218,"0.06"
1,89,16,2759.88396804956,2605.09523809524,2329.29761904762,2665.31809523809,0.3307,0.2987,"0"
1,89,28,153.659651892383,62.0897363211517,94.1944444444444,62.8977777777778,0.1548,0.2022,"0.011"
1,90,12,711.829695323968,247.684589006126,243.095,232.4784,0.9957,0.9774,"0.9794"
1,90,16,279.751168844084,263.322203940355,234.080357142857,225.809523809524,0.9971,0.9416,"0.9971"
1,90,20,242.14757223406,236.852037264317,243.104575163399,230.258823529412,0.9989,0.9922,"0.9766"
1,90,24,308.683469839151,305.278489548734,313.606837606838,293.196923076923,0.9991,0.9964,"0.9949"
1,90,28,70.5776173821596,70.6187527171821,72.24,72.24,0.9992,0.9961,"No need to compare!"
1,91,12,83.0208400370664,36.8919731216303,40.2844444444444,39.6336,0.9906,0.0754,"0.1042"
1,91,16,53.242159826388,40.0045487046738,43.0846560846561,42.3238095238095,0.9957,0.5145,"0.508"
1,91,20,46.473692807207,33.9162833857823,38.0326797385621,35.7317647058824,0.9996,0.9691,"0.7414"
1,91,24,30.6600178778284,14.8934719087248,18.6538461538462,8.74153846153846,0.9966,0.6299,"0.7388"
1,91,28,35.9121762046091,17.6648955104187,23.1944444444444,9.87111111111111,0.9156,0.6256,"0.8968"
1,92,12,578.988914307295,144.72,121.306666666667,104.9275,0.0573,0.0619,"0"
1,92,16,469.034908213325,155.619047619048,123.174603174603,107.300595238095,2e-04,0,"0"
1,92,20,94.7271882085047,56.3567874325016,71.8562091503268,56.4448529411765,6e-04,0,"0"
1,92,28,86.0254940368707,37.0221837933502,40.4938271604938,36.0694444444444,0,0,"0"
1,93,12,104.90799808662,66.3346848227679,91.96875,103.266666666667,0.9275,0.9667,"0.8928"
1,93,16,214.819323006785,49.8305503307761,77.86875,83.6360000000001,0.9892,0.7624,"0.4577"
1,93,24,27.4911357281573,17.2533808661536,14.287037037037,12.48,0.8301,0.8923,"0.3012"
1,93,28,14.7978845323464,11.4753868791001,11.3611111111111,10.355,0.6154,0.3603,"0.179"
1,94,12,221.540301482595,284.46699175433,200.3875,207.0336,0.9877,0.1145,"0.0328"
1,94,20,185.651698705191,229.29133150057,190.911764705882,212.310588235294,0.9852,0.977,"0.6129"
1,94,24,121.904181897746,71.7162741032795,86.8942307692308,87.1753846153846,0.9197,0.4064,"0.7787"
1,94,28,76.6375300124408,52.4505899938982,73.5,73.6977777777778,0.8666,0.0408,"0.0256"
1,95,12,1238.12604949864,859.609696664224,936.551111111111,888.928,0.9017,0.9646,"0.9528"
1,95,16,983.924224754013,922.173240450166,982.401785714286,1025.76952380952,0.9896,0.9716,"0.8763"
1,95,20,920.835830814973,893.555173523318,996.841911764706,879.64705882353,0.6089,0.0668,"0.0683"
1,95,24,231.233568916099,188.408233643701,179.581196581197,192.704615384615,0.1599,0.3411,"0.2538"
1,95,28,174.948125662557,210.604738669783,228.172839506173,246.204444444444,0.1517,0.0971,"0.0259"
1,96,16,10383.4496790541,5438.06027357026,4654.26875,5062.64166666666,0.997,0.8516,"0.7134"
1,96,20,7979.61093024496,3414.76085816816,3514.4575,3318.11111111111,0.9536,0.9881,"0.6597"
1,96,24,2494.85925663863,2239.38605893457,2384.98148148148,2145.90509259259,0.3535,0.8168,"0.6401"
1,96,28,2618.92645803262,2725.61276881266,2316.3046875,2204.61111111111,0.8497,0.1722,"0.7727"
1,97,12,1620.77096891785,2348.84069889541,2060.22222222222,2723.7808,0.9756,0.6226,"0.5813"
1,97,16,2414.66685503929,1882.06782622494,1892.44444444444,2181.48,0.3649,0.2899,"0.18"
1,97,24,1442.233006497,1227.01485725769,1222.4375,1253.94461538462,0,0,"0"
1,97,28,1941.34770236443,1630.4601549172,1552.08333333333,1590.65777777778,0,0,"0"
1,98,12,1295675.2593266,481949.646255845,445657.5625,402743.892635315,0.9945,0.923,"2e-04"
1,98,20,419738.457331418,283119.263562754,429911.355555555,407011.838095238,0.2308,0,"0"
1,99,12,999.831917802013,257.264283535106,286.907407407407,258.325,0.9977,0.7581,"0.9862"
1,99,16,313.769842548354,308.624611727433,238.859375,263.902,0.9791,0.9862,"0.9204"
1,99,20,80.4849166514647,45.4216609718284,44.2638888888889,47.395,0.8329,0.8226,"0.2259"
1,99,24,28.1789119586735,25.118899247184,21.8518518518519,22.1166666666667,0.7353,0.5237,"0.0621"
1,99,28,21.5789447048653,20.8935012198443,20.1666666666667,23.52,0.191,0.082,"0.0777"
1,100,12,12639.2063357287,12228.0752800968,12968.25,12033.8425925926,0.9782,0.8554,"0.6455"
1,100,20,17704.1823473309,7971.82363986022,4851.40972222222,4157.27777777778,1e-04,0,"0"
1,100,24,2090.39026408233,2352.90195474995,2813.94444444444,1965.34027777778,0,0.0076,"0"
1,100,28,1428.16011738002,823.961768373576,741.90625,813.381944444444,0,0,"0"
2,3,16,81492.6978299522,100765.419584139,87503.1223529412,113726.337334934,0.988,0.0608,"0.0075"
2,3,24,7423.27282723544,5081.54970252384,7351.92361111111,8760.90702947845,0.0123,1e-04,"0"
2,3,28,6174.29699745733,3168.24616049248,6786.56,9345.34693877551,0.006,0,"0"
2,71,12,136742.707277157,34749.1730464311,39724.0552380952,39990.7424684159,0.999,0.9982,"0"
2,71,16,81255.787888413,39846.1135180852,46661.0517647059,45388.8883553421,0.5243,0.2186,"0"
2,71,20,26275.3602953459,16326.380680483,12950.1076923077,12929.579277865,0.0108,0,"0"
2,71,24,13385.4263224922,5637.09156519731,3969.81333333333,5236.81632653061,0,0,"0"
2,71,28,7553.79842911425,4500.87470390799,4911.72,6456.28979591836,0,0,"0"
2,72,12,743.674029051124,604.935826274392,556.657738095238,638.703703703704,0.9626,0.9941,"0"
2,72,16,715.558131801262,723.984381193682,637.25,731.442810457516,0.5814,0,"0"
2,72,20,434.594259611475,464.591182406145,410.658653846154,470.854700854701,0.1918,0.3789,"0"
2,72,24,162.972761302627,86.803378158931,99.1111111111111,99.3672839506173,0.1018,0,"0"
2,73,12,366802.085532492,35061.9500826778,30047.1666666667,28520.8406219631,0.9982,0.994,"0.9494"
2,73,16,49489.5484194681,21755.4962354041,24451.1507352941,27880.0888355342,0.9888,0.0175,"0.7242"
2,73,20,14606.2066973313,26326.5340823116,27883.4230769231,23553.8241758242,0.4714,0.0707,"0.2487"
2,73,24,8280.78165490334,10493.3725858314,6426.09027777778,9787.96145124716,0.7376,0.2414,"0"
2,73,28,6094.51493716587,2066.11492004619,3445.925,3954.92653061224,0.2212,0.0047,"0"
2,74,12,39699.8158898451,6537.94683610395,6943.41798941799,3330.12301587301,0.9957,0.5509,"0.4035"
2,74,16,478.101377562982,794.480320350999,11152.8823529412,3908.25163398693,0.9594,0.7109,"0.9959"
2,74,20,183.323416997341,287.918397466894,261.548076923077,176.393162393162,0.0012,1e-04,"0"
2,74,24,93.5303828848131,83.5767638589003,42.2291666666667,41.7376543209877,2e-04,0,"0"
2,75,12,555750.267359771,170631.850265867,253550.708994709,231204.720116618,0.9986,0.9723,"0.9178"
2,75,24,31466.2263430666,30872.0710718202,24155.5244444445,22833.1678004535,1e-04,0,"0"
2,75,28,43509.7334956799,38599.8015592214,33189.584,33327.8408163265,0,0,"0"
2,76,12,17822994.2443706,2234739.24622359,1826161.058,1620485.7953125,1,0.9996,"0.9646"
2,76,16,6194005.42918171,2338147.06766068,2177656.31,1961006.35253906,0.9963,0.9543,"0.2294"
2,76,20,1811848.53113901,924507.476575289,910572.962962962,1201875.80208333,0.1061,0.1069,"0.0978"
2,76,24,1541033.07236918,NA,1049114.83680556,1084540.4296875,0.0307,NA,"0.011"
2,77,12,306.703172424427,414.78963975394,386.244047619048,434.746031746032,0.9779,0.802,"0"
2,77,16,243.810571442403,458.93774152011,416.764705882353,452.885620915032,0.866,0.6392,"0.4318"
2,77,20,75.8100743988851,41.5619697980922,61.1969230769231,46.1452991452991,0.7016,0.0368,"0"
2,77,24,55.6656991986145,28.0873909324092,23.0755555555556,20.1543209876543,0.3131,0.0151,"0"
2,78,12,14568.6513051981,17125.8217161444,19108.7714285714,16991.970845481,0.9992,0.9969,"0.9776"
2,78,16,22116.6357636937,21169.7916914988,16650.3270588235,20671.2665066026,0.8974,0.9776,"0.9609"
2,78,24,4984.57735628137,4450.66829503999,5039.72222222222,6934.59863945578,0.1019,5e-04,"0.0161"
2,78,28,5815.22072070016,3445.37591426886,5192.475,8448.07346938775,0.2513,0.0507,"0"
2,79,12,25582.1148551562,5754.07759979095,5799.92380952381,8213.44509232264,0.9985,0.9884,"0"
2,79,16,8381.79136498122,6399.27349959547,8013.27573529412,8710.30492196879,0.0248,0.0235,"0.6891"
2,79,20,3081.66212760978,2333.49957980789,2719.08923076923,2461.99372056515,0.1738,0.0304,"0"
2,79,24,592.286557744254,692.456931028798,746.481481481481,765.696145124716,0.018,0,"0"
2,80,12,43052.9023127162,40310.0733411844,35134.3214285714,42179.8250728863,0.9997,0.9989,"0.9048"
2,80,16,141482.691240908,40049.0316062682,53773.5858823529,50362.9603841537,0.9824,0.9884,"0.9912"
2,80,20,21883.2169747248,11383.9536613183,11042.5907692308,8757.18681318681,0.3127,0.1008,"0"
2,80,24,2045.00094968197,2924.7947351016,4395.86666666667,5068.68707482993,0.5303,0.1437,"0.0045"
2,81,12,196866.123779038,61333.2440409921,79473.3988095238,56568.2565597667,0.9995,0.0361,"0.9231"
2,81,20,51890.4855249158,15884.846425713,18095.4923076923,18406.5541601256,0.1406,0.0151,"0"
2,81,28,36382.1208040568,22058.512003892,23211.2833333333,29709.5551020408,0.0179,3e-04,"0"
2,82,12,3842.52481804108,3495.31870874743,3932.66137566137,3487.25,0.9983,0.9825,"0.9804"
2,82,16,4383.34952646179,4409.58579347828,4649.42647058824,4065.07189542484,0.9926,0.9338,"0.4155"
2,82,20,895.363129773493,898.197060308341,653.350769230769,790.489316239316,0.7579,0.9174,"0.875"
2,82,24,805.58223336952,759.645590036709,690.104166666667,672.163580246913,0.9173,0.8289,"0.8862"
2,82,28,271.663722816276,240.022900016684,300.175,228.022222222222,0.2969,0.6994,"0.8688"
2,83,12,10646.2277894588,9250.08850217959,10896.0178571429,9941.4708994709,0.8934,0.2947,"0.8252"
2,83,16,6193.30909440789,870.510632176679,886.058823529412,1343.19444444444,0.0012,0.0131,"2e-04"
2,83,24,1026.52621132175,296.232798034174,303.135802469136,476.753086419753,0.0084,0,"0"
2,84,12,403.459489330034,355.381275859363,356.248677248677,373.156084656085,0.9482,0.8716,"0.3589"
2,84,16,463.606930102534,438.078884146885,436.705882352941,456.014705882353,0.2642,0.2669,"0.0036"
2,84,20,110.575213623575,92.7917804250719,120.298076923077,89.6623931623931,0.1219,0.1079,"0"
2,84,24,30.7793065165674,27.1354000382677,26.6172839506173,23.8703703703704,0.0127,0.0355,"1e-04"
2,84,28,31.2078962068567,23.1453806324287,17.3555555555556,14.9833333333333,0,0,"0"
2,85,12,4923839.25686572,1144207.36870895,1215691.30972222,1313360.87421875,0.9997,0.9999,"2e-04"
2,85,20,205165.242500699,NA,362295.796875,310856.748697917,0.9494,NA,"0"
2,85,24,369050.155656104,NA,89241.390625,43507.2265625,0.8589,NA,"0"
2,86,12,393426.858242811,123506.707754979,129604.502777778,117682.7453125,1,0.9976,"0.0567"
2,86,16,103590.296804409,110528.05728854,105183.0175,133409.612304688,0.9964,0.9985,"0.9101"
2,86,20,28297.4637586533,115325.076978461,77698.9375,64089.2786458333,0.4726,0,"0"
2,86,28,3933.71241570267,2206.65823597711,2457.15277777778,2769.10546875,0.0069,9e-04,"0"
2,87,12,4777.90356019532,4728.03415052017,4533.01333333334,4453.69312169312,0.9993,0.973,"0"
2,87,16,5165.67260962356,5088.19675026889,5361.02117647059,5136.50816993464,0.4932,0.4331,"0"
2,87,20,2440.52057330276,1667.66603324823,1898.79326923077,1860.3952991453,0.0487,0.2335,"1e-04"
2,87,24,2686.56703265127,1440.99098635705,949.791666666667,1423.51234567901,0.0254,0.009,"0.0086"
2,87,28,2399.22293525231,1878.89472571705,1309.175,1765.11111111111,0.0126,0.0352,"2e-04"
2,89,12,8144.12631629944,4227.97389409246,4965.22857142857,6071.10317460317,0.9816,0.5213,"0"
2,89,16,4302.32312835562,4855.63347149525,5948.73176470588,7264.45588235294,0.963,0.2993,"0"
2,89,20,3039.85910438478,1932.65910727676,1068.51923076923,522.173076923077,0.0447,0.0693,"0.0238"
2,89,24,259.822131536623,569.349613116841,211.448888888889,196.635802469136,0.0702,0.114,"0"
2,90,12,2500.95169673077,354.879038768092,372.154285714286,333.703703703704,0.9773,0.9838,"0"
2,90,16,364.213389554639,312.941176470588,327.950588235294,304.323529411765,0.8328,0.8137,"0.9146"
2,90,20,256.3510069214,257.538461538462,279.433846153846,252.792735042735,0.8686,0.8633,"0.5376"
2,90,24,117.438571888639,103.991915441898,113.16,100.716049382716,0.7621,0.3507,"0.4074"
2,90,28,191.406471642908,174.300869689178,182.36,165.105555555556,0.2074,0.3546,"0.6577"
2,91,12,258.575466266994,83.6351234664316,61.3988095238095,65.1349206349206,0.9934,0.9794,"0.9674"
2,91,16,72.4339952721714,63.156286220873,67.7411764705882,73.016339869281,0.998,0.9839,"0.8944"
2,91,20,62.464120469914,35.041703363058,34.5048076923077,30.9636752136752,0.9992,0.9597,"0.6766"
2,91,24,18.3270344526641,16.1472619791004,13.4583333333333,11.7283950617284,0.9979,0.9955,"0.7384"
2,91,28,24.8099250909333,17.86012372469,14.1,8.25555555555556,0.9246,0.8152,"0.5188"
2,92,12,180.709936677511,196.554863753569,166.886904761905,139.942857142857,0.0492,0.0341,"0"
2,92,20,86.5169411563186,59.579744164521,87.5288461538462,74.84,0,0,"0"
2,92,24,47.3504472991479,48.8571948064795,46.4444444444444,45.3911111111111,0,0,"0"
2,92,28,54.6151445903757,49.836084480142,48.4625,43.184,0,0,"0"
2,93,12,639.503907605151,105.183253635421,235.582,205.488888888889,0.9899,0.969,"0.6022"
2,93,16,57.9962741819054,80.8750000000001,138.0234375,125.961805555556,0.307,0.5042,"0.3661"
2,93,20,29.5783890753291,31.25,65.0572916666667,48.0648148148148,0.5676,0.3124,"0.4351"
2,93,24,29.8771113552153,17.125,19.885,17.84375,0.4299,0.224,"0.0638"
2,93,28,29.4902466966084,27.5,32.66,29.9305555555556,0.0125,0.0251,"0.0797"
2,94,12,1353.15606456151,521.726155989033,321.797619047619,335.22619047619,0.9982,0.7552,"0.9811"
2,94,16,910.754221274279,625.367423373078,392.084558823529,404.531045751634,0.9812,0.9752,"0.9817"
2,94,20,105.236176168791,149.693120395021,184.9375,227.782051282051,0.9808,0.9064,"0.703"
2,94,24,78.8307605927141,87.6490811833412,97.1527777777778,130.077160493827,0.9741,0.8508,"0.1023"
2,94,28,137.579711501053,156.296156121307,163.7,224.694444444444,0.9369,0.8129,"0.0845"
2,95,16,1007.34820913694,1479.80018880645,1403.30882352941,1620.0408496732,0.9679,0.7426,"0.2407"
2,95,20,517.899285236731,545.733960772067,495.298076923077,547.784188034188,0.204,0.332,"0.3007"
2,95,24,206.6180709532,392.175253384729,314.006944444444,297.027777777778,0.3553,0.2036,"2e-04"
2,95,28,212.192730300666,151.67224851096,144.475,182.3,0.1164,0.0523,"0.0191"
2,96,12,9891.9171591501,10894.8214038754,10175.5676190476,10004.9669582119,0.9995,0.9978,"0.7571"
2,96,16,20340.7531348715,11253.0464491418,9403.60661764706,10999.7635054022,0.989,0.9753,"0.9565"
2,96,20,6225.65853632101,4134.47988053442,4191.29230769231,5107.76138147567,0.8744,0.7104,"0.7122"
2,96,24,4913.369625622,4662.99609893124,4796.55555555556,4133.80952380952,0.2595,0.3579,"0.3366"
2,96,28,4553.94380609109,5956.98873457096,5913.7625,4005.1306122449,0.683,0.0192,"0.0346"
2,97,12,14319.3050276994,5152.46243646729,14785.130952381,5964.40079365079,0.9988,0.984,"0.9982"
2,97,16,11342.6417580936,8323.77549362537,5252.09150326797,6627.92320261437,0.7078,0.1289,"0.1328"
2,97,20,2052.38501185201,2680.27590661697,2998.38461538462,3142.61324786325,0.0198,0,"0"
2,97,24,2673.19086255635,2441.5847697341,3005.36,3119.47222222222,0.001,0,"0"
2,97,28,3124.7238555565,3456.05364852252,4458.96,4709.6,0.0011,0.0021,"0"
2,98,12,2039526.79076594,1389681.87220541,1189088.79375,1135952.0640625,0.9994,0.9971,"0.9959"
2,98,16,2406827.34764836,1542594.56877445,1138778.703125,1355591.5625,0.8877,0.9687,"0.8126"
2,98,20,955507.428671418,NA,393872.11,509686.64453125,0.3711,NA,"0"
2,99,12,367.254836989432,522.67829431648,770.888888888889,652.898611111111,0.983,0.3795,"0.6734"
2,99,16,456.543497999296,598.567009384256,848.3671875,701.328125,0.9881,0.7752,"0.0754"
2,99,24,44.8775371358104,26.9040908662457,22.5555555555556,28.96875,0.9855,0.7494,"0.2066"
2,99,28,80.4725449906359,46.0422813213657,37.9166666666667,34.5416666666667,0.1594,0.752,"7e-04"
2,100,12,19595.3383746034,14957.4761904762,31735.9580952381,27078.5685131195,0.8491,0.998,"0.8295"
2,100,20,29027.4063318532,5294.03175865367,6731.34134615385,4764.13500784929,0.1349,0,"0"
2,100,24,2703.02908898415,2191.75067430961,2433.17361111111,1878.45578231292,0,0,"0"
2,100,28,1443.96325143521,1912.66327129698,1870.5,1953.30612244898,0,0,"0"
3,3,12,105824.387108111,103874.467513988,93681.4814814815,143966.86686103,0.9988,0.9987,"0"
3,3,16,216460.546492567,149136.334936384,131497.374117647,166663.280912365,0.5155,0,"0.1517"
3,3,28,4295.96758418185,4952.24558404768,17554.2277777778,18006.906122449,0,0,"0"
3,71,12,71215.805419286,47947.6293580657,53450.0476190476,59963.6647230321,0.9926,0.9974,"0"
3,71,16,71627.3666449534,51763.0325599638,63119.7505882353,69882.719087635,0.0127,0.0109,"0"
3,71,20,67639.4633625436,35675.2206363616,26127.8830769231,24278.2967032967,1e-04,0,"0"
3,71,24,38537.4389749846,4789.24449829448,4042.68,5320.30158730159,0,0,"0"
3,71,28,22116.4951483357,3892.1388239371,4895.784,6196.33469387755,0,0,"0"
3,72,16,880.23650866895,992.108044517562,925.861176470588,993.651960784313,0.843,0.965,"0.002"
3,72,20,571.707613075203,539.3537855163,686.643076923077,665.487179487179,0.954,0.7187,"0"
3,73,12,225845.708409091,47236.7401569263,60053.3035714286,48640.1088435374,0.9989,0.9993,"0.9975"
3,73,16,132109.44621981,30856.5632138063,34120.0988235294,46370.4321728692,0.5432,0.7195,"0.0485"
3,73,20,115792.343235524,60527.1135371221,92798.1201923077,52486.9372056515,0.8737,0.127,"0.8544"
3,73,24,26808.9389436143,6546.26372243965,6258.56,11265.3378684807,0.3156,0.0163,"0"
3,73,28,1310.9254466795,2391.49990809847,2270.952,2479.4,0,0,"0"
3,74,12,5084.45552094645,1313.41285463439,3631.93121693122,3244.90211640212,0.9986,0.9858,"0.9862"
3,74,16,15651.7332797493,808.698906587535,3747.12418300654,3238.28921568627,0.9684,0.9621,"0.9674"
3,74,20,270.37839919248,351.07933874876,374.024038461538,258.638888888889,0.0137,0.0537,"0"
3,74,24,160.405055678257,117.583390169234,74.2592592592592,55.1481481481481,0.0067,0,"0"
3,74,28,15.3585386796008,39.5834576426211,46.9333333333333,49.9388888888889,0.0021,0,"0"
3,75,12,335994.786948607,152644.786633274,455461.622857143,349234.613216715,0.9995,0.8242,"0.9407"
3,75,16,354550.803715735,185314.072512053,468683.104575163,424488.280912365,0.9974,0.3076,"0.8925"
3,75,20,344340.832261617,119388.898456705,66272.2830769231,64387.8508634223,0,0,"0"
3,75,24,144410.938653798,62662.8697097076,45652.7911111111,49003.0362811791,0,0,"0"
3,75,28,115710.376139151,93319.9076630222,63576.12,66006.7510204082,0,0,"0"
3,76,12,5424481.09700892,4089157.84825901,4674282.61527778,3421290.63515625,0.9997,0.9998,"0.9723"
1,101,12,4251.6138445341,2010.30747894396,2207.57777777778,1839.8448,0.9332,0.5426,"0.8787"
1,101,16,1856.71516201627,1863.89337953721,2133.92063492063,1708.77142857143,0.5532,0.8414,"0.822"
1,101,20,1398.84490931796,1249.3060518709,1593.20261437908,1146.36470588235,0.5818,0.504,"0.7066"
1,101,24,102.819104230023,108.341474509951,111.5625,110.701538461538,0.0447,0.1419,"0.174"
1,101,28,108.411257716938,115.874514563611,116.5,117.755555555556,0.0528,0.0197,"0.0038"
1,102,16,188.832410144565,213.198227141965,190.154761904762,166.104166666667,0.3259,0.3858,"0.3811"
1,102,20,82.565151591311,70.5792409578819,70.0147058823529,82.7610294117647,0.1579,0.019,"0.0179"
1,102,24,49.1993793384803,49.7045372458502,48.8461538461538,49.1153846153846,0.1293,0.0178,"0.0181"
1,102,28,59.9447378338282,63.6384469341116,63.3888888888889,52.5486111111111,0.0335,0.0018,"0.0026"
1,103,12,4211.9550281377,52.36,54.36,62.6225,0.0032,5e-04,"0"
1,103,16,4133.0436607223,52.2857142857143,50.3174603174603,60.7083333333333,0,0,"0"
1,103,20,1649.77940233532,27.235294117647,32.5882352941176,37.6213235294118,0,0,"0"
1,103,24,871.57053871695,14.3846153846154,20.2051282051282,21.3221153846154,0,0,"0"
1,103,28,735.616236901887,3.11111111111111,3.4320987654321,3.65277777777778,0,0,"0"
1,104,12,83963.3400445195,62260.7938276468,33266.0859375,34307.2326388889,0.9987,0.9114,"0.1443"
1,104,16,78650.5727195856,59139.7047916398,37727.10625,38858.5083333333,0.9453,0.5317,"0.5977"
1,104,24,11076.3149971399,11606.0511268943,11525.9791666667,12480.4328703704,0.0148,0.0056,"0.0093"
1,105,12,199937.837553409,165727.852406044,95210.4685990338,139802.928127773,0.996,0.9552,"0.7568"
1,105,16,428770.684940215,104645.865618029,140424.348684211,142045.866809882,0.9643,0,"1e-04"
1,105,20,35876.5503037412,73866.9341870372,109581.84,98589.3482993197,0.1661,0.2328,"0"
1,106,16,63538.4906552602,58923.85,69737.684375,99072.0569444444,0.6285,0.8484,"0"
1,106,20,28936.6811134849,8235.1875,16863.2265625,21722.2204861111,0.0567,0.3132,"0"
1,106,24,6885.02679464566,4629.25,4504.875,4903.98842592592,0.1908,0.0374,"0"
1,106,28,10015.3646581055,4442.125,4357.484375,4634,0.0046,0.0081,"0"
1,107,12,1452.36960318473,775.041531881074,786.12,767.384,0.8542,0.0231,"0.0223"
1,107,16,2134.67161120299,868.67716719716,829.455026455026,847.249523809524,0.9504,0.6428,"0.3466"
1,107,20,622.089526196801,532.002237486931,543.477941176471,555.435294117647,0.3837,0.4068,"0.522"
1,107,24,379.24713191635,260.850970999799,279.653846153846,306.064615384615,0.1765,0.031,"0.0312"
1,107,28,325.38332897698,273.822312051423,277.548611111111,337.808888888889,0.1318,0.0225,"0.0017"
