"condition","judge_draws","judgments_draw","samplesize","MSEout_OW","MSEout_OW_pos","MSEout_CWM","MSEout_SA","p_OW","p_OW_pos","p_CWM"
2,1,85,20,15437.6015713415,5339.90887784863,9416.284375,6923.172,0.9981,0.9152,"0.9953"
2,1,86,20,11949.7610817608,11931.0071350808,13488.714,13488.714,0.9057,0.8369,"No need to compare!"
2,1,87,20,17187.0060435185,17274.508346064,18941.515625,16443.394,0.9806,0.9969,"0.9996"
2,1,88,20,24948.2730870525,9660.87998783437,11426.68,11426.68,0.9987,0.9986,"No need to compare!"
2,1,89,20,17127.4685242288,17126.9793645787,9113.20625,9374.052,0.9834,0.9935,"0.9895"
2,1,90,20,16842.7741989133,16893.9329869064,13416.162,13416.162,0.9671,0.9971,"No need to compare!"
2,1,91,20,12505.3787540269,13204.1424123186,13860.278,13860.278,0.9815,0.9668,"No need to compare!"
2,1,92,20,17605.6890716589,18006.1928369648,11734.671875,10539.268,0.9986,0.813,"0.9957"
2,1,93,20,7897.48340061667,7901.76921599998,8455.85625,8833.81,0.9987,0.9994,"0.9996"
2,1,94,20,46108.5051525363,10293.7184239325,9178.34375,7683.878,0.9982,0.9896,"0.8528"
2,1,95,20,14472.2693037446,14417.8045759438,12188.303125,10932.386,0.9933,0.9917,"0.9978"
2,1,96,20,16574.9949638904,16274.0005528203,14639.9222222222,10853.47,0.8696,0.8631,"0.9941"
2,1,97,20,28783.7559512649,11405.7494616206,14090.55,8250.73,0.9989,0.7797,"0.9911"
2,1,98,20,17745.8496772538,19955.5080864806,21443.765625,11944.064,0.9244,0.6179,"0.9993"
2,1,99,20,18366.5974823238,21140.798001519,15568.015625,15928.04,0.9993,0.9263,"0.9362"
2,1,100,20,23100.946356627,24489.4630218254,30903.1277777778,15409.718,0.7297,0.9726,"0.9358"
2,2,1,20,38877.6605975876,17660.7963415482,35077.3611111111,29119.532,0.9989,0.9952,"0.9942"
2,2,2,20,32415.1226469845,16961.7820012554,19459.5555555556,20278.29,0.9985,0.9122,"0.9808"
2,2,3,20,131935.616939869,17519.4488189516,24430.771875,19244.094,0.9991,0.8456,"0.863"
2,2,4,20,11024.0618858942,8973.08107707184,20763.428125,17399.236,0.9979,0.9983,"0.9323"
2,2,5,20,66817.3332677773,8707.44420466277,18067.778125,20616.064,0.9993,0.9921,"0.9971"
2,2,6,20,13386.6155486741,12793.2991511339,21682.534375,19653.58,0.9804,0.9788,"0.7539"
2,2,7,20,19743.0107507381,19799.3486483454,43917.4444444445,29836.006,0.9997,0.9999,"0.9995"
2,2,8,20,25799.1808252284,18332.0216818401,28035.816,28035.816,0.972,0.9986,"No need to compare!"
2,2,9,20,26091.9832542912,16919.5316829855,21783.85,20867.856,0.9985,0.9623,"0.9661"
2,2,10,20,18550.7736985366,17579.0751322661,28078.8888888889,22527.982,0.8871,0.884,"0.9934"
2,2,11,20,14729.499564461,13648.7370858532,23649.40625,21654.546,0.9877,0.9869,"0.997"
2,2,12,20,54385.3801778973,20270.3689967398,13224.803125,8767.71,0.9983,0.9366,"0.5455"
2,2,13,20,37514.0957034209,17596.2770313772,20255.071875,23886.366,0.9982,0.9819,"0.9973"
2,2,14,20,21004.1652659945,20428.7575464079,33864.4388888889,24467.334,0.9955,0.9911,"0.9874"
2,2,15,20,51270.9761840963,21087.6098141928,33330.79375,29610.79,0.999,0.9181,"0.9921"
2,2,16,20,18212.4173754108,18510.5659097605,27847.9125,23085.62,0.9048,0.9732,"0.8493"
2,2,17,20,52699.1757466421,20896.1503073083,26857.908,26857.908,0.9989,0.9945,"No need to compare!"
2,2,18,20,16705.1458814784,11087.3304696383,21597.1125,16765.278,0.999,0.994,"0.9254"
2,2,19,20,12953.3642022024,13080.4649876393,22327.128125,26294.782,0.9984,0.9978,"0.9997"
2,2,20,20,162255.691601348,18325.7797371104,22451.6111111111,20684.562,0.9983,0.9785,"0.9899"
2,2,21,20,16781.8767685284,19073.3802900407,16063.871875,15958.68,0.8205,0.8332,"0.9317"
2,2,22,20,54999.6713055459,18721.2639608387,30334.6388888889,24010.856,0.9981,0.9981,"0.9989"
2,2,23,20,13081.8983006578,13022.7367215085,20708.678125,24695.396,0.9929,0.9846,"0.9901"
2,2,24,20,12230.0567503905,12296.4743120027,23571.15625,21899.898,0.9979,0.9977,"0.9982"
2,2,25,20,76285.9237553548,10661.8430332323,24052.504,24052.504,0.9987,0.9981,"No need to compare!"
2,2,26,20,90259.8487478804,21060.4829908943,16171.54375,19895.514,0.9985,0.9427,"1"
2,2,27,20,11737.2328096877,11767.1355075673,21907.66875,24799.672,0.9997,0.9988,"0.9997"
2,2,28,20,294179.477811527,15449.2712945666,24286.3333333333,18871.022,0.9995,0.9861,"0.9914"
2,2,29,20,47215.9418387552,18075.2572133095,21531.9666666667,22616.268,0.9989,0.9413,"0.9027"
2,2,30,20,96591.6052256043,9107.94167373449,17311.15625,18217.946,0.9983,0.9956,"0.9979"
2,2,31,20,14357.2042533892,16012.3352240362,18331.425,17790.458,0.9938,0.9177,"0.9284"
2,2,32,20,15496.5562140476,11756.7456713509,27961.115625,18571.05,0.999,0.9985,"0.9948"
2,2,33,20,170141.038911084,15639.9103469544,21638.60625,21763.866,0.9992,0.9213,"0.9221"
2,2,34,20,102013.510766274,23769.8052240926,48580.3,29728.042,0.998,0.9793,"0.9819"
2,2,35,20,18973.1920378714,19341.4373211756,33936.6944444444,28357.634,0.9983,0.8589,"0.9998"
2,2,36,20,21931.4537497555,17950.1744405545,20258.2222222222,19629.616,0.9246,0.9468,"0.9342"
2,2,37,20,21626.6866279062,16259.3496786866,26951.9222222222,23635.204,0.9875,0.9138,"0.9516"
2,2,38,20,17604.7593385998,17593.4348546022,22787.68125,20661.12,0.9469,0.8854,"0.6393"
2,2,39,20,23482.8701073016,13313.3807679064,22006.078125,20304.29,1,0.9962,"0.9949"
2,2,40,20,49988.3848357679,18762.0711093984,31447.5333333333,25036.76,0.9993,0.9519,"0.9998"
2,2,41,20,38714.7927494134,22145.306499544,45016.9444444445,28596.998,0.9977,0.9859,"0.9085"
2,2,42,20,232351.690059415,14461.0767213281,20396.746875,20170.226,0.999,0.9742,"0.9597"
2,2,43,20,15179.612448633,11802.2825653391,28724.06875,21741.768,0.9997,0.9985,"0.9974"
2,2,44,20,20293.8122652307,20283.7876720014,27810.15,19358.452,0.9569,0.9514,"0.9433"
2,2,45,20,18249.3782937086,18404.1994809203,32746.8388888889,26401.964,0.9992,0.9996,"0.9997"
2,2,46,20,140586.08784039,16678.0673383738,19216.425,15735.88,0.9991,0.9299,"0.4176"
2,2,47,20,62848.5293406138,18553.0886090491,33342.4,24023.816,0.999,0.9039,"0.9911"
2,2,48,20,113487.830927706,8435.02504640857,19278.953125,21909.114,0.9983,0.9979,"0.9781"
2,2,49,20,77389.3195072145,18886.1298430189,22922.740625,23396.108,0.9979,0.9387,"0.9049"
2,2,50,20,41456.1170161851,18362.5330988271,20298.509375,20974.006,0.9986,0.9965,"0.9312"
2,2,51,20,32515.4930816402,14505.2754886793,30435.115625,19978.62,0.9986,0.9892,"0.9968"
2,2,52,20,201005.343587567,15585.3120586976,30540.609375,25644.536,0.9986,0.9998,"0.9698"
2,2,53,20,46258.0829009213,19578.618590911,20268.2944444444,14592.676,0.9991,0.9516,"0.7549"
2,2,54,20,126824.458298792,17934.2291390261,23791.6222222222,16975.578,0.999,0.9361,"0.995"
2,2,55,20,17880.446775207,18166.9099031912,25550.3944444444,25134.656,0.9524,0.9499,"0.9525"
2,2,56,20,10254.3087803248,10354.858837007,23019.4875,21547.698,0.9816,0.9991,"0.9943"
2,2,57,20,14434.2496543949,17132.1265358663,23414.0666666667,22237.616,0.9938,0.8829,"0.9693"
2,2,58,20,22125.9227762946,21135.9551168636,38232.09375,27884.91,0.9972,0.9964,"0.9972"
2,2,59,20,19724.5076454429,17562.4768847114,19504.990625,16412.316,0.9055,0.9173,"0.7455"
2,2,60,20,150465.905233371,12101.671433714,31474.49375,21538.068,0.9991,0.9997,"1"
2,2,61,20,10012.1431455947,13760.9675755815,23799.72,23799.72,0.9982,0.9922,"No need to compare!"
2,2,62,20,11016.6583688673,11075.1651093425,20386.609375,22819.146,0.9743,0.9858,"0.9191"
2,2,63,20,24208.8687396677,12026.2363807612,22732.9875,26575.468,0.9988,0.9977,"0.9998"
2,2,64,20,25655.4214416194,20606.6551535575,26215.984375,23423.456,0.9925,0.9558,"0.8805"
2,2,65,20,21216.7449350629,18752.0448318103,32342.5166666666,23917.456,0.9852,0.9798,"0.9973"
2,2,66,20,45733.0332356141,13092.670709663,17971.9944444444,18227.494,0.9991,0.9985,"0.9999"
2,2,67,20,333877.247856672,16138.4483228787,25796.632,25796.632,0.9989,0.995,"No need to compare!"
2,2,68,20,68439.1628464423,27861.8044295251,31404.58125,27098.75,0.9989,0.8124,"0.6542"
2,2,69,20,48703.3873781814,21059.6991429816,32983.6,23161.626,0.9987,0.8449,"0.9724"
2,2,70,20,10877.6147991027,10491.817718026,16859.3388888889,19859.378,0.9951,0.9992,"0.997"
2,2,71,20,135821.568486904,29393.5627397898,44230.4722222222,30123.308,0.9988,0.982,"0.9852"
2,2,72,20,27199.8351954427,16873.465795553,14714.2555555556,20064.31,0.9626,0.9779,"0.9695"
2,2,73,20,35707.8071878621,16820.6324490842,31880.31875,25553.898,0.9992,0.9829,"0.9786"
2,2,74,20,23758.4709923411,26183.216032925,31778.115625,26884.904,0.9226,0.9978,"0.911"
2,2,75,20,27792.7168326592,17829.5938726702,19185.5,15860.57,0.9436,0.942,"0.6681"
2,2,76,20,15062.9897055082,15143.1311428493,24087.375,24927.572,0.999,0.9851,"0.998"
2,2,77,20,29062.1580762604,8765.21193037835,15063.9666666667,19459.598,0.9987,0.9974,"0.9966"
2,2,78,20,13841.0661952256,13919.2382550539,28313.196,28313.196,0.9989,0.9942,"No need to compare!"
2,2,79,20,211620.397083865,18235.0132981294,26762.66,26762.66,0.9991,0.9956,"No need to compare!"
2,2,80,20,9690.84600152399,9656.68447452219,14914.9888888889,20921.278,0.9948,0.9991,"0.9999"
2,2,81,20,70245.4517994123,16804.3164873306,27494.003125,23150.562,0.9993,0.9789,"0.9998"
2,2,82,20,34780.6824004395,12836.254149812,19496.1944444444,19739.782,0.9986,0.9895,"0.9916"
2,2,83,20,91815.2748095815,18299.8094476254,23693.23125,23807.764,0.9989,0.9952,"0.8446"
2,2,84,20,22349.3657229295,21069.410411739,24060.1444444444,22917.998,0.7471,0.7861,"0.7842"
2,2,85,20,10953.2513642614,8380.68737356169,12674.35,13306.862,0.9997,0.9893,"0.9999"
2,2,86,20,47045.8928197602,16035.9756314876,20301.909375,20832.102,0.9991,0.9555,"0.9606"
2,2,87,20,17347.0454627434,17360.4661709243,22597.6375,21896.968,0.8084,0.8154,"0.9537"
2,2,88,20,132268.929046036,13179.3663582802,21412.209375,23625.254,0.9987,0.9988,"0.9697"
2,2,89,20,63416.1742612427,17873.3111903556,34940.9388888889,24565.25,0.9989,0.9893,"0.9989"
2,2,90,20,189168.251706721,8912.0812838143,20150.303125,18837.02,0.9995,0.995,"0.9953"
2,2,91,20,21144.659079831,21544.3732061235,21017.8055555555,23341.306,0.992,0.9924,"0.9996"
2,2,92,20,26640.3785615159,21076.7527219921,17063.7666666667,22580.038,0.9367,0.7591,"0.9472"
2,2,93,20,12050.4837772638,12397.9979278932,18894.7388888889,21601.314,0.9903,0.9961,"0.9991"
2,2,94,20,11807.8310254791,11425.1945128774,29725.76875,24555.86,0.9978,0.9994,"0.986"
2,2,95,20,15214.7775541867,16581.1076871205,24204.34375,22058.504,0.999,0.9746,"0.9975"
2,2,96,20,18026.2698603302,16439.3731486426,33146.81875,28034.124,0.9995,0.9761,"0.9957"
2,2,97,20,11731.5072444949,11778.8962491683,19330.953125,18883.406,0.9971,0.9947,"0.9966"
2,2,98,20,142994.796478917,29913.9245505291,40392.4625,30259.064,0.9993,0.9999,"0.9998"
2,2,99,20,19351.6813180249,15597.9540075616,22254.7944444444,19886.702,0.9624,0.9651,"0.8721"
2,2,100,20,84227.1261736463,41946.6639340785,43066.05,32774.866,0.9993,0.9977,"0.9946"
2,3,1,20,35696.6897881534,35693.3161565683,39021.05,36404.608,0.959,0.998,"0.9971"
2,3,2,20,31249.0394951497,31090.6019133883,29559.586,29559.586,0.9974,0.9737,"No need to compare!"
2,3,3,20,24076.9742862909,24074.1080124951,29587.74,29587.74,0.9993,0.9991,"No need to compare!"
2,3,4,20,56640.7671151836,34298.9981144542,27226.49375,20813.266,0.9649,0.8891,"0.7354"
2,3,5,20,15226.5215445405,15232.4611042172,21223.1277777778,20715.316,0.9999,1,"0.9999"
2,3,6,20,32113.209079613,27368.0249742991,31688.31875,29859.162,0.9943,0.9945,"0.9611"
2,3,7,20,33324.3343538181,33080.1479493643,21334.636,21334.636,0.9999,1,"No need to compare!"
2,3,8,20,49024.2864823509,39647.5116958388,38957.65625,38878.974,0.9751,0.9524,"0.8738"
2,3,9,20,45920.1622898809,44238.5479973005,47896.978125,32217.734,0.9995,1,"1"
2,3,10,20,38810.9287845158,38848.4471382503,40154.328125,42374.456,0.8365,0.9573,"0.9559"
2,3,11,20,42435.9265945201,32429.2955116929,30025.246875,24702.46,0.9929,0.9111,"0.8592"
2,3,12,20,21336.4017327273,19380.410843594,18453.31875,15332.08,0.9992,0.9978,"0.9767"
2,3,13,20,20698.1345492072,20639.653866921,28861.028,28861.028,0.9992,0.9993,"No need to compare!"
2,3,14,20,47433.8018209432,33162.245011742,32483.35,32412.308,0.9982,0.9953,"0.9752"
2,3,15,20,32749.2617295068,32134.7025942103,36778.0722222222,35047.44,0.9998,0.9887,"0.9982"
2,3,16,20,46454.4286569806,36020.607470866,27463.91875,26069.896,0.987,0.9375,"0.9607"
2,3,17,20,18403.9439726099,18400.6651255911,23958.616,23958.616,0.9993,0.9982,"No need to compare!"
2,3,18,20,37726.7340291525,33975.2002017841,31743.384375,31964.3,0.9973,0.936,"0.8887"
2,3,19,20,18127.90119311,18036.361453695,25848.446,25848.446,0.9996,0.9994,"No need to compare!"
2,3,20,20,42731.7290772854,40580.1551448008,27586.008,27586.008,0.9585,0.9593,"No need to compare!"
2,3,21,20,30501.9456781766,22231.2057925563,26173.088,26173.088,0.9845,0.996,"No need to compare!"
2,3,22,20,34370.5346100667,31357.8532559445,25265.025,27205.206,0.9988,0.9763,"0.9971"
2,3,23,20,24403.5042406126,24423.0524798272,22559.065625,26103.744,0.998,0.9945,"0.9995"
2,3,24,20,35742.2683118647,32610.745945441,35195.15,28543.714,0.9809,0.9438,"0.9348"
2,3,25,20,17225.3884497677,17071.2298268936,20384.865625,25897.73,0.9996,0.9997,"0.9993"
2,3,26,20,33283.8651681341,32478.2563200812,19407.671875,21624.264,0.9898,0.9715,"0.9965"
2,3,27,20,12044.3672767943,11988.5108052947,15725.55625,17682.56,0.9998,0.9999,"0.9997"
2,3,28,20,28539.7977028843,28591.6248774003,21546.61875,22545.614,0.9971,0.9999,"0.9994"
2,3,29,20,29085.4053240226,28429.4644729156,28052.0875,22529.016,0.9998,0.9956,"0.9991"
2,3,30,20,15229.2539799909,14743.0254335782,16818.746875,19798.948,0.9996,0.9988,"0.9995"
2,3,31,20,18472.8470161045,18470.2629344809,22860.903125,23239.516,0.9985,0.9987,"0.999"
2,3,32,20,19848.9249877321,19860.1982750045,31939.36875,26098.162,0.9991,0.9995,"0.9997"
2,3,33,20,24090.3498575653,23882.8944291344,26169.738,26169.738,0.9948,0.9973,"No need to compare!"
2,3,34,20,55645.3753641548,64373.6552452612,52450.934375,37334,0.998,0.9984,"0.9999"
2,3,35,20,33043.734305179,33043.8855939441,38396.6,38842.562,0.9862,0.9969,"0.9976"
2,3,36,20,34985.5296206585,34607.5333653741,31956.596,31956.596,0.9845,0.9978,"No need to compare!"
2,3,37,20,53669.5274424475,33067.5471865584,42750.609375,30531.174,0.9965,0.9853,"0.9816"
2,3,38,20,41106.1686433186,36749.0362886213,41009.3444444444,30023.242,0.9977,0.9643,"0.9954"
2,3,39,20,34597.5071413402,NA,27855.55625,26810.26,0.9815,NA,"0.9511"
2,3,40,20,60104.2720139396,35855.6472723225,41952.884375,33076.124,0.9968,0.9911,"0.9888"
2,3,41,20,39051.0665504614,39050.8040386156,33647.378125,29448.926,1,0.9999,"1"
2,3,42,20,20906.9013471886,20550.4803686233,22230.59,22230.59,0.9928,0.9967,"No need to compare!"
2,3,43,20,16247.5138678551,16199.7802120633,24670.742,24670.742,1,1,"No need to compare!"
2,3,44,20,11383.1390421012,11364.6098817314,13608.00625,16407.878,0.9993,0.9997,"0.9991"
2,3,45,20,37567.6550001571,37731.8867548927,38466.5555555556,34650.928,0.976,0.9751,"0.9742"
2,3,46,20,13769.8406441592,11826.1065857693,18862.428125,16733.662,0.9997,0.9952,"0.9405"
2,3,47,20,33229.5679644801,33459.1078708469,36403.7222222222,32280.558,0.9965,0.9709,"0.9943"
2,3,48,20,11548.4475966298,11336.85613661,15718.890625,18254.23,0.9997,1,"0.9973"
2,3,49,20,38685.1396760364,35028.1924613519,32774.825,29246.222,0.994,0.9631,"0.9066"
2,3,50,20,37067.0741128982,35427.2412158811,39130.41875,34704.384,0.9896,0.905,"0.7601"
2,3,51,20,12063.2070679236,12115.4087786391,23367.759375,16052.508,0.9991,0.9999,"0.999"
2,3,52,20,52825.2034963008,36795.4388220363,42552.846875,37054.44,0.9945,0.9997,"0.9935"
2,3,53,20,21790.8782115981,18986.4465528912,14837.08125,12066.446,1,0.9986,"0.9938"
2,3,54,20,12840.5412183159,12793.5252385292,9180.253125,14661.928,0.9989,0.9999,"0.9998"
2,3,55,20,37382.4703993213,36043.3554953949,35582.7625,32390.782,0.9902,0.8987,"0.5839"
2,3,56,20,38843.3884851752,35538.4660516504,32840.2,33078.71,0.7213,0.8389,"0.8854"
2,3,57,20,32799.6530191525,32564.8502285472,32352.4111111111,27486.628,0.996,0.9945,"0.9963"
2,3,58,20,35095.5789539328,35200.4799429463,34336.6166666667,31165.908,0.9866,0.9993,"0.9987"
2,3,59,20,76491.5936540646,67382.1666007149,34498.9625,27850.554,0.9705,0.8805,"0.5624"
2,3,60,20,13952.248895719,14035.7400795204,18354.3666666667,17838.156,0.9997,0.9999,"1"
2,3,61,20,33158.1033241726,33195.659050082,39450.9611111111,36974.54,0.9865,0.9406,"0.9989"
2,3,62,20,33504.784591666,33550.8109273301,44496.559375,39911.846,0.9994,0.9969,"0.9995"
2,3,63,20,31497.6834522191,31335.0398069282,30348.209375,35681.646,0.9898,0.997,"0.9966"
2,3,64,20,34718.4864707679,34756.0856938651,31096.01875,30920.334,0.9937,0.9853,"0.8909"
2,3,65,20,39717.4672044734,38835.277447822,29044.346875,30879.718,0.9831,0.9938,"0.8201"
2,3,66,20,31289.3223053417,31238.4043001015,36593.828125,37531.488,0.9984,0.9999,"0.9998"
2,3,67,20,35423.6097240181,35375.9048984613,42920.08,42920.08,0.9513,0.947,"No need to compare!"
2,3,68,20,45045.0896379175,33595.3359119462,29959.784375,25162.764,0.9871,0.9879,"0.7719"
2,3,69,20,39312.4161655485,31287.0638590701,32496.00625,28074.896,0.9842,0.9806,"0.914"
2,3,70,20,41294.2950408979,NA,34608.1375,39778.772,0.9935,NA,"0.9785"
2,3,71,20,43331.702214285,43230.0020247889,33786.084375,29688.988,0.9999,0.9999,"0.9993"
2,3,72,20,54410.5952832415,31547.1812060995,40907.6333333334,19512.702,0.9983,0.9991,"0.9998"
2,3,73,20,35945.5091895815,34713.6616775773,39346.240625,43297.39,0.9999,0.9982,"0.9944"
2,3,74,20,46705.0297593534,46670.5592259841,33194.1,27513.752,0.9763,0.9792,"0.9998"
2,3,75,20,50941.3899483544,33901.3072614392,25524.93125,21898.474,0.9317,0.9406,"0.9309"
2,3,76,20,31924.1706518325,30298.8207227798,34662.346875,30965.246,0.9947,0.9598,"0.981"
2,3,77,20,33802.1925511905,32017.8589999454,36401.6333333333,29802.572,0.9893,0.9989,"0.9925"
2,3,78,20,41045.5970646329,40851.5270085748,32003.18125,31183.508,0.9988,0.9987,"0.9688"
2,3,79,20,18835.8951139752,18183.122094739,19729.865625,21363.678,0.9768,0.9983,"0.9946"
2,3,80,20,22549.1716642523,22491.978589405,22700.8722222222,27476.09,0.997,0.9934,"0.9984"
2,3,81,20,22033.7918426223,21987.1486767395,38945.834375,26224.224,0.9995,0.9981,"0.9999"
2,3,82,20,31277.9981075786,31339.5237867846,43101.246875,38458.518,0.9998,0.997,"0.9576"
2,3,83,20,42007.6099499927,42132.8292099015,24579.796875,27370.222,0.9997,0.9955,"0.9981"
2,3,84,20,52711.7077292616,55328.0100070493,35658.578125,32719.26,0.9596,0.9296,"0.7252"
2,3,85,20,21924.5218606557,21556.6391370779,20228.809375,20943.576,0.9994,0.9996,"0.9986"
2,3,86,20,33594.1371506436,33798.780520525,31193.85625,31768.28,0.7698,0.7752,"0.9521"
2,3,87,20,69736.0456281321,66721.1740758593,41010.5055555555,29862.19,0.9689,0.9738,"0.8579"
2,3,88,20,12403.8166108732,12241.7307209411,17407.621875,20271.518,0.9998,0.9992,"0.9998"
2,3,89,20,32959.913242693,32849.7824370805,34440.35,34440.35,0.9997,0.9991,"No need to compare!"
2,3,90,20,37789.9421125693,29507.9558115515,33105.03125,27848.038,0.9791,0.8139,"0.947"
2,3,91,20,30734.9421134264,28854.566490739,34655.546875,31691.282,0.9965,0.9974,"0.9155"
2,3,92,20,16219.7056585238,16129.4316299836,22887.852,22887.852,0.9999,0.9999,"No need to compare!"
2,3,93,20,24003.4287611039,23694.3175188852,11985.953125,18398.54,0.9996,0.9993,"0.9984"
2,3,94,20,98856.2660057857,27369.0158987218,10876.6722222222,16281.108,1,0.9795,"0.9982"
2,3,95,20,19856.0501635144,19836.0818858443,26519.012,26519.012,0.9998,0.9996,"No need to compare!"
2,3,96,20,76377.6365155887,64320.5899974391,35755,35755,0.8043,0.9979,"No need to compare!"
2,3,97,20,29484.955667996,22487.2494879599,16442.83125,22211.464,0.9902,0.9965,"0.9976"
2,3,98,20,40349.3565448555,40430.1633643442,50381.575,41995.834,0.9602,0.9979,"0.9726"
2,3,99,20,33851.4750832607,27240.8670552947,29310.10625,21429.652,0.9714,0.8996,"0.7318"
2,3,100,20,60484.3642642024,38861.9084217227,43953.0333333333,38199.052,0.9943,0.9846,"0.8869"
2,4,1,20,13363.6644126686,13369.0859167223,12781.572,12781.572,0.9995,1,"No need to compare!"
2,4,2,20,12688.8629638459,12668.5415792412,12857.13,12857.13,0.9996,0.9934,"No need to compare!"
2,4,3,20,14936.9918454202,14921.1940873776,20376.3055555556,12289.07,0.9996,0.9999,"0.9991"
2,4,4,20,12286.9057200464,12301.6412292959,14122.253125,10470.424,0.9997,0.9949,"0.9997"
2,4,5,20,13122.0359156512,13124.4888198555,11033.596,11033.596,0.9996,0.9998,"No need to compare!"
2,4,6,20,9852.56525082747,9847.04537851039,10787.35,9228.83,0.9999,1,"0.998"
2,4,7,20,20863.2910067937,20709.4597339528,22715.1611111111,13906.668,1,0.999,"0.9999"
2,4,8,20,17899.6554293839,17851.5495958601,19441.57,19441.57,0.9949,0.9996,"No need to compare!"
2,4,9,20,35930.3898465715,32137.6239975477,47910.15,17478.6,0.9031,0.9873,"0.9723"
2,4,10,20,20615.1042045893,20526.2900484552,25222.7888888889,12543.074,0.9921,0.9658,"0.9994"
2,4,11,20,21836.0746985258,17451.9441247497,20869.3055555556,10325.588,1,0.9995,"0.9875"
2,4,12,20,20728.4711270453,20737.4449338979,40249.7,14405.43,0.9989,0.9995,"0.9983"
2,4,13,20,16440.5654803417,16389.8199250484,21650.4944444444,13590.368,0.9932,0.9995,"0.9997"
2,4,14,20,21515.6485101352,15651.2067894403,14579.546875,10567.586,0.9999,0.998,"1"
